blood_oxygen,heart_rate,id,temperature,timestamp
96,79,4887,36.5646,"Sat, 28 Sep 2024 15:39:50 GMT"
95,90,4886,30.6425,"Sat, 28 Sep 2024 15:39:49 GMT"
94,90,4885,33.1278,"Sat, 28 Sep 2024 15:39:48 GMT"
100,83,4884,37.946,"Sat, 28 Sep 2024 15:39:47 GMT"
97,95,4883,37.6426,"Sat, 28 Sep 2024 15:39:46 GMT"
99,92,4882,39.3323,"Sat, 28 Sep 2024 15:39:45 GMT"
92,93,4881,37.7363,"Sat, 28 Sep 2024 15:39:44 GMT"
97,91,4880,34.9988,"Sat, 28 Sep 2024 15:39:43 GMT"
95,62,4879,33.4271,"Sat, 28 Sep 2024 15:39:42 GMT"
99,70,4878,34.9436,"Sat, 28 Sep 2024 15:39:41 GMT"
99,86,4877,35.7646,"Sat, 28 Sep 2024 15:39:40 GMT"
93,66,4876,33.6206,"Sat, 28 Sep 2024 15:39:39 GMT"
99,99,4875,39.5288,"Sat, 28 Sep 2024 15:39:38 GMT"
90,79,4874,36.1755,"Sat, 28 Sep 2024 15:39:37 GMT"
91,61,4873,33.0652,"Sat, 28 Sep 2024 15:39:36 GMT"
95,100,4872,39.4035,"Sat, 28 Sep 2024 15:39:35 GMT"
100,77,4871,31.848,"Sat, 28 Sep 2024 15:39:34 GMT"
93,93,4870,32.8294,"Sat, 28 Sep 2024 15:39:33 GMT"
99,77,4869,31.0932,"Sat, 28 Sep 2024 15:39:32 GMT"
90,83,4868,30.6557,"Sat, 28 Sep 2024 15:39:31 GMT"
99,80,4867,37.8503,"Sat, 28 Sep 2024 15:39:30 GMT"
98,98,4866,35.2114,"Sat, 28 Sep 2024 15:39:29 GMT"
97,86,4865,36.9792,"Sat, 28 Sep 2024 15:39:28 GMT"
90,95,4864,39.4429,"Sat, 28 Sep 2024 15:39:27 GMT"
96,71,4863,38.9074,"Sat, 28 Sep 2024 15:39:26 GMT"
91,62,4862,31.2676,"Sat, 28 Sep 2024 15:39:25 GMT"
95,60,4861,31.646,"Sat, 28 Sep 2024 15:39:24 GMT"
93,85,4860,31.7474,"Sat, 28 Sep 2024 15:39:23 GMT"
97,92,4859,36.1339,"Sat, 28 Sep 2024 15:39:22 GMT"
91,79,4858,30.6777,"Sat, 28 Sep 2024 15:39:21 GMT"
97,67,4857,36.1554,"Sat, 28 Sep 2024 15:39:20 GMT"
90,80,4856,33.0579,"Sat, 28 Sep 2024 15:39:19 GMT"
94,100,4855,37.7474,"Sat, 28 Sep 2024 15:39:18 GMT"
94,64,4854,31.9115,"Sat, 28 Sep 2024 15:39:17 GMT"
95,74,4853,30.1064,"Sat, 28 Sep 2024 15:39:16 GMT"
95,92,4852,31.4584,"Sat, 28 Sep 2024 15:39:15 GMT"
90,100,4851,38.0622,"Sat, 28 Sep 2024 15:39:14 GMT"
95,67,4850,39.0755,"Sat, 28 Sep 2024 15:39:13 GMT"
97,99,4849,31.8857,"Sat, 28 Sep 2024 15:39:12 GMT"
94,84,4848,34.5562,"Sat, 28 Sep 2024 15:39:11 GMT"
92,69,4847,39.2436,"Sat, 28 Sep 2024 15:39:10 GMT"
93,63,4846,34.1851,"Sat, 28 Sep 2024 15:39:09 GMT"
98,100,4845,39.8242,"Sat, 28 Sep 2024 15:39:08 GMT"
90,67,4844,37.972,"Sat, 28 Sep 2024 15:39:07 GMT"
91,65,4843,37.9168,"Sat, 28 Sep 2024 15:39:05 GMT"
96,68,4842,30.8431,"Sat, 28 Sep 2024 15:39:04 GMT"
92,91,4841,36.4712,"Sat, 28 Sep 2024 15:39:03 GMT"
95,63,4840,35.6099,"Sat, 28 Sep 2024 15:39:02 GMT"
91,89,4839,32.5441,"Sat, 28 Sep 2024 15:39:01 GMT"
91,81,4838,30.3908,"Sat, 28 Sep 2024 15:39:00 GMT"
99,99,4837,37.2188,"Sat, 28 Sep 2024 15:38:59 GMT"
92,60,4836,37.868,"Sat, 28 Sep 2024 15:38:58 GMT"
96,91,4835,38.7806,"Sat, 28 Sep 2024 15:38:57 GMT"
97,81,4834,38.2444,"Sat, 28 Sep 2024 15:38:56 GMT"
95,94,4833,32.7538,"Sat, 28 Sep 2024 15:38:55 GMT"
95,88,4832,36.2508,"Sat, 28 Sep 2024 15:38:54 GMT"
97,99,4831,37.8006,"Sat, 28 Sep 2024 15:38:53 GMT"
96,66,4830,36.3828,"Sat, 28 Sep 2024 15:38:52 GMT"
96,69,4829,31.582,"Sat, 28 Sep 2024 15:38:51 GMT"
98,87,4828,30.5114,"Sat, 28 Sep 2024 15:38:50 GMT"
97,71,4827,36.4447,"Sat, 28 Sep 2024 15:38:49 GMT"
93,62,4826,30.8385,"Sat, 28 Sep 2024 15:38:48 GMT"
93,77,4825,31.5671,"Sat, 28 Sep 2024 15:38:47 GMT"
91,95,4824,30.6431,"Sat, 28 Sep 2024 15:38:46 GMT"
95,86,4823,38.5779,"Sat, 28 Sep 2024 15:38:45 GMT"
97,94,4822,32.5011,"Sat, 28 Sep 2024 15:38:44 GMT"
95,82,4821,33.0066,"Sat, 28 Sep 2024 15:38:43 GMT"
97,65,4820,37.1419,"Sat, 28 Sep 2024 15:38:42 GMT"
93,92,4819,32.8575,"Sat, 28 Sep 2024 15:38:41 GMT"
93,65,4818,37.5166,"Sat, 28 Sep 2024 15:38:40 GMT"
95,89,4817,35.8282,"Sat, 28 Sep 2024 15:38:39 GMT"
93,64,4816,32.2239,"Sat, 28 Sep 2024 15:38:38 GMT"
95,86,4815,37.1086,"Sat, 28 Sep 2024 15:38:37 GMT"
90,65,4814,38.7749,"Sat, 28 Sep 2024 15:38:36 GMT"
97,91,4813,34.4996,"Sat, 28 Sep 2024 15:38:35 GMT"
93,77,4812,37.245,"Sat, 28 Sep 2024 15:38:34 GMT"
100,76,4811,38.1484,"Sat, 28 Sep 2024 15:38:33 GMT"
97,63,4810,36.9305,"Sat, 28 Sep 2024 15:38:32 GMT"
95,82,4809,32.2381,"Sat, 28 Sep 2024 15:38:31 GMT"
90,67,4808,35.7636,"Sat, 28 Sep 2024 15:38:30 GMT"
91,78,4807,39.1286,"Sat, 28 Sep 2024 15:38:29 GMT"
96,90,4806,33.6957,"Sat, 28 Sep 2024 15:38:28 GMT"
94,74,4805,36.8134,"Sat, 28 Sep 2024 15:38:27 GMT"
95,83,4804,32.2094,"Sat, 28 Sep 2024 15:38:26 GMT"
97,84,4803,36.0421,"Sat, 28 Sep 2024 15:38:25 GMT"
97,71,4802,32.3535,"Sat, 28 Sep 2024 15:38:24 GMT"
93,78,4801,30.6908,"Sat, 28 Sep 2024 15:38:23 GMT"
99,83,4800,39.1944,"Sat, 28 Sep 2024 15:38:22 GMT"
90,88,4799,38.2654,"Sat, 28 Sep 2024 15:38:21 GMT"
98,70,4798,34.4398,"Sat, 28 Sep 2024 15:38:20 GMT"
93,95,4797,33.4797,"Sat, 28 Sep 2024 15:38:19 GMT"
98,96,4796,33.4999,"Sat, 28 Sep 2024 15:38:18 GMT"
100,76,4795,32.403,"Sat, 28 Sep 2024 15:38:17 GMT"
99,90,4794,38.3749,"Sat, 28 Sep 2024 15:38:16 GMT"
98,77,4793,32.8893,"Sat, 28 Sep 2024 15:38:15 GMT"
91,89,4792,30.0227,"Sat, 28 Sep 2024 15:38:14 GMT"
98,60,4791,33.7335,"Sat, 28 Sep 2024 15:38:13 GMT"
96,97,4790,38.0707,"Sat, 28 Sep 2024 15:38:12 GMT"
93,68,4789,34.2545,"Sat, 28 Sep 2024 15:38:11 GMT"
94,69,4788,34.1288,"Sat, 28 Sep 2024 15:38:10 GMT"
98,91,4787,37.6603,"Sat, 28 Sep 2024 15:38:09 GMT"
97,68,4786,32.3613,"Sat, 28 Sep 2024 15:38:08 GMT"
94,79,4785,32.9941,"Sat, 28 Sep 2024 15:38:07 GMT"
97,62,4784,38.211,"Sat, 28 Sep 2024 15:38:06 GMT"
91,87,4783,34.2022,"Sat, 28 Sep 2024 15:38:05 GMT"
91,78,4782,38.7786,"Sat, 28 Sep 2024 15:38:03 GMT"
93,90,4781,37.8596,"Sat, 28 Sep 2024 15:38:02 GMT"
90,82,4780,34.2716,"Sat, 28 Sep 2024 15:38:01 GMT"
91,96,4779,39.4304,"Sat, 28 Sep 2024 15:38:00 GMT"
99,94,4778,32.7745,"Sat, 28 Sep 2024 15:37:59 GMT"
100,81,4777,35.2975,"Sat, 28 Sep 2024 15:37:58 GMT"
99,62,4776,33.7976,"Sat, 28 Sep 2024 15:37:57 GMT"
92,75,4775,35.215,"Sat, 28 Sep 2024 15:37:56 GMT"
97,91,4774,31.6325,"Sat, 28 Sep 2024 15:37:55 GMT"
95,82,4773,37.7928,"Sat, 28 Sep 2024 15:37:54 GMT"
95,63,4772,37.059,"Sat, 28 Sep 2024 15:37:53 GMT"
93,74,4771,38.0456,"Sat, 28 Sep 2024 15:37:52 GMT"
99,61,4770,31.2323,"Sat, 28 Sep 2024 15:37:51 GMT"
95,76,4769,31.1628,"Sat, 28 Sep 2024 15:37:50 GMT"
91,81,4768,34.6583,"Sat, 28 Sep 2024 15:37:49 GMT"
97,85,4767,39.3279,"Sat, 28 Sep 2024 15:37:48 GMT"
98,95,4766,31.4422,"Sat, 28 Sep 2024 15:37:47 GMT"
98,73,4765,38.6404,"Sat, 28 Sep 2024 15:37:46 GMT"
98,77,4764,33.7742,"Sat, 28 Sep 2024 15:37:45 GMT"
99,67,4763,32.4854,"Sat, 28 Sep 2024 15:37:44 GMT"
93,72,4762,31.3889,"Sat, 28 Sep 2024 15:37:43 GMT"
94,99,4761,30.0846,"Sat, 28 Sep 2024 15:37:42 GMT"
91,66,4760,31.237,"Sat, 28 Sep 2024 15:37:41 GMT"
94,82,4759,33.8275,"Sat, 28 Sep 2024 15:37:40 GMT"
91,80,4758,30.4285,"Sat, 28 Sep 2024 15:37:39 GMT"
97,77,4757,35.4543,"Sat, 28 Sep 2024 15:37:38 GMT"
91,68,4756,38.6639,"Sat, 28 Sep 2024 15:37:37 GMT"
91,88,4755,39.5414,"Sat, 28 Sep 2024 15:37:36 GMT"
95,67,4754,31.632,"Sat, 28 Sep 2024 15:37:35 GMT"
90,82,4753,36.2731,"Sat, 28 Sep 2024 15:37:34 GMT"
97,92,4752,38.9696,"Sat, 28 Sep 2024 15:37:33 GMT"
99,73,4751,30.0788,"Sat, 28 Sep 2024 15:37:32 GMT"
99,62,4750,32.8663,"Sat, 28 Sep 2024 15:37:31 GMT"
99,98,4749,37.714,"Sat, 28 Sep 2024 15:37:30 GMT"
97,62,4748,34.7364,"Sat, 28 Sep 2024 15:37:29 GMT"
90,67,4747,32.9564,"Sat, 28 Sep 2024 15:37:28 GMT"
98,97,4746,35.0205,"Sat, 28 Sep 2024 15:37:27 GMT"
99,64,4745,34.9485,"Sat, 28 Sep 2024 15:37:26 GMT"
97,97,4744,35.8011,"Sat, 28 Sep 2024 15:37:25 GMT"
97,94,4743,35.4262,"Sat, 28 Sep 2024 15:37:24 GMT"
99,87,4742,34.2979,"Sat, 28 Sep 2024 15:37:23 GMT"
90,79,4741,34.5936,"Sat, 28 Sep 2024 15:37:22 GMT"
90,89,4740,34.4372,"Sat, 28 Sep 2024 15:37:21 GMT"
95,78,4739,39.8411,"Sat, 28 Sep 2024 15:37:20 GMT"
96,61,4738,33.2611,"Sat, 28 Sep 2024 15:37:19 GMT"
100,69,4737,38.8906,"Sat, 28 Sep 2024 15:37:18 GMT"
95,65,4736,34.7928,"Sat, 28 Sep 2024 15:37:17 GMT"
93,76,4735,37.2605,"Sat, 28 Sep 2024 15:37:16 GMT"
93,60,4734,33.8928,"Sat, 28 Sep 2024 15:37:15 GMT"
97,89,4733,39.4615,"Sat, 28 Sep 2024 15:37:14 GMT"
91,85,4732,32.8546,"Sat, 28 Sep 2024 15:37:13 GMT"
94,65,4731,33.7729,"Sat, 28 Sep 2024 15:37:12 GMT"
91,79,4730,30.364,"Sat, 28 Sep 2024 15:37:11 GMT"
93,76,4729,33.1435,"Sat, 28 Sep 2024 15:37:10 GMT"
95,82,4728,32.4815,"Sat, 28 Sep 2024 15:37:09 GMT"
100,74,4727,30.4183,"Sat, 28 Sep 2024 15:37:08 GMT"
92,63,4726,34.1656,"Sat, 28 Sep 2024 15:37:07 GMT"
98,79,4725,31.6008,"Sat, 28 Sep 2024 15:37:06 GMT"
90,60,4724,31.1194,"Sat, 28 Sep 2024 15:37:05 GMT"
99,81,4723,39.2803,"Sat, 28 Sep 2024 15:37:04 GMT"
93,60,4722,37.4655,"Sat, 28 Sep 2024 15:37:03 GMT"
91,81,4721,31.9757,"Sat, 28 Sep 2024 15:37:02 GMT"
96,80,4720,38.8515,"Sat, 28 Sep 2024 15:37:01 GMT"
95,80,4719,36.4905,"Sat, 28 Sep 2024 15:37:00 GMT"
90,73,4718,37.124,"Sat, 28 Sep 2024 15:36:58 GMT"
98,82,4717,38.5362,"Sat, 28 Sep 2024 15:36:57 GMT"
98,80,4716,39.2566,"Sat, 28 Sep 2024 15:36:56 GMT"
95,88,4715,32.7337,"Sat, 28 Sep 2024 15:36:55 GMT"
97,70,4714,32.9299,"Sat, 28 Sep 2024 15:36:53 GMT"
97,66,4713,32.9408,"Sat, 28 Sep 2024 15:36:52 GMT"
95,85,4712,34.3346,"Sat, 28 Sep 2024 15:36:51 GMT"
90,72,4711,34.7249,"Sat, 28 Sep 2024 15:36:50 GMT"
92,91,4710,36.4419,"Sat, 28 Sep 2024 15:36:49 GMT"
92,70,4709,39.267,"Sat, 28 Sep 2024 15:36:48 GMT"
92,98,4708,34.1641,"Sat, 28 Sep 2024 15:36:47 GMT"
92,97,4707,36.818,"Sat, 28 Sep 2024 15:36:46 GMT"
92,72,4706,38.1799,"Sat, 28 Sep 2024 15:36:45 GMT"
96,63,4705,33.2666,"Sat, 28 Sep 2024 15:36:44 GMT"
94,62,4704,39.9684,"Sat, 28 Sep 2024 15:36:43 GMT"
91,64,4703,35.4816,"Sat, 28 Sep 2024 15:36:42 GMT"
96,96,4702,33.7353,"Sat, 28 Sep 2024 15:36:41 GMT"
91,66,4701,30.6797,"Sat, 28 Sep 2024 15:36:40 GMT"
93,71,4700,32.422,"Sat, 28 Sep 2024 15:36:39 GMT"
97,60,4699,37.8219,"Sat, 28 Sep 2024 15:36:38 GMT"
99,88,4698,33.9543,"Sat, 28 Sep 2024 15:36:37 GMT"
96,67,4697,39.6836,"Sat, 28 Sep 2024 15:36:36 GMT"
91,67,4696,30.7131,"Sat, 28 Sep 2024 15:36:35 GMT"
97,81,4695,32.5068,"Sat, 28 Sep 2024 15:36:34 GMT"
90,98,4694,39.3637,"Sat, 28 Sep 2024 15:36:33 GMT"
92,83,4693,31.9138,"Sat, 28 Sep 2024 15:36:32 GMT"
90,80,4692,33.8239,"Sat, 28 Sep 2024 15:36:31 GMT"
97,62,4691,32.2973,"Sat, 28 Sep 2024 15:36:30 GMT"
91,99,4690,38.5814,"Sat, 28 Sep 2024 15:36:29 GMT"
98,79,4689,35.6081,"Sat, 28 Sep 2024 15:36:28 GMT"
99,60,4688,34.7624,"Sat, 28 Sep 2024 15:36:27 GMT"
92,70,4687,32.9168,"Sat, 28 Sep 2024 15:36:26 GMT"
100,69,4686,38.4399,"Sat, 28 Sep 2024 15:36:25 GMT"
96,63,4685,30.3849,"Sat, 28 Sep 2024 15:36:24 GMT"
97,90,4684,35.2559,"Sat, 28 Sep 2024 15:36:23 GMT"
91,68,4683,36.2052,"Sat, 28 Sep 2024 15:36:22 GMT"
98,99,4682,31.5311,"Sat, 28 Sep 2024 15:36:21 GMT"
93,78,4681,31.746,"Sat, 28 Sep 2024 15:36:20 GMT"
100,80,4680,31.4498,"Sat, 28 Sep 2024 15:36:19 GMT"
92,60,4679,31.9311,"Sat, 28 Sep 2024 15:36:17 GMT"
93,75,4678,32.3584,"Sat, 28 Sep 2024 15:36:16 GMT"
97,73,4677,37.1889,"Sat, 28 Sep 2024 15:36:15 GMT"
100,66,4676,33.0566,"Sat, 28 Sep 2024 15:36:14 GMT"
90,66,4675,33.0795,"Sat, 28 Sep 2024 15:36:13 GMT"
93,73,4674,36.7303,"Sat, 28 Sep 2024 15:36:12 GMT"
91,60,4673,31.6258,"Sat, 28 Sep 2024 15:36:11 GMT"
99,76,4672,36.6446,"Sat, 28 Sep 2024 15:36:10 GMT"
90,90,4671,38.3077,"Sat, 28 Sep 2024 15:36:09 GMT"
91,95,4670,30.5586,"Sat, 28 Sep 2024 15:36:08 GMT"
95,95,4669,32.5593,"Sat, 28 Sep 2024 15:36:07 GMT"
94,91,4668,31.8613,"Sat, 28 Sep 2024 15:36:06 GMT"
93,84,4667,33.4114,"Sat, 28 Sep 2024 15:36:05 GMT"
91,79,4666,34.2689,"Sat, 28 Sep 2024 15:36:04 GMT"
95,75,4665,32.7343,"Sat, 28 Sep 2024 15:36:03 GMT"
97,76,4664,31.675,"Sat, 28 Sep 2024 15:36:02 GMT"
98,86,4663,37.4119,"Sat, 28 Sep 2024 15:36:01 GMT"
92,76,4662,39.2942,"Sat, 28 Sep 2024 15:36:00 GMT"
99,62,4661,36.8993,"Sat, 28 Sep 2024 15:35:59 GMT"
95,90,4660,35.5881,"Sat, 28 Sep 2024 15:35:58 GMT"
96,92,4659,39.4212,"Sat, 28 Sep 2024 15:35:57 GMT"
91,80,4658,38.8845,"Sat, 28 Sep 2024 15:35:56 GMT"
99,91,4657,35.6006,"Sat, 28 Sep 2024 15:35:55 GMT"
94,68,4656,37.7648,"Sat, 28 Sep 2024 15:35:54 GMT"
97,80,4655,38.2112,"Sat, 28 Sep 2024 15:35:53 GMT"
90,64,4654,31.2218,"Sat, 28 Sep 2024 15:35:52 GMT"
92,74,4653,33.3471,"Sat, 28 Sep 2024 15:35:51 GMT"
99,97,4652,39.152,"Sat, 28 Sep 2024 15:35:50 GMT"
95,98,4651,31.0011,"Sat, 28 Sep 2024 15:35:49 GMT"
94,76,4650,39.6105,"Sat, 28 Sep 2024 15:35:48 GMT"
94,88,4649,30.1204,"Sat, 28 Sep 2024 15:35:47 GMT"
95,60,4648,37.996,"Sat, 28 Sep 2024 15:35:46 GMT"
90,94,4647,30.489,"Sat, 28 Sep 2024 15:35:45 GMT"
95,61,4646,31.624,"Sat, 28 Sep 2024 15:35:44 GMT"
95,64,4645,33.2778,"Sat, 28 Sep 2024 15:35:43 GMT"
96,62,4644,34.9225,"Sat, 28 Sep 2024 15:35:42 GMT"
100,76,4643,37.8185,"Sat, 28 Sep 2024 15:35:41 GMT"
93,62,4642,34.317,"Sat, 28 Sep 2024 15:35:40 GMT"
94,77,4641,37.2871,"Sat, 28 Sep 2024 15:35:39 GMT"
90,82,4640,36.0436,"Sat, 28 Sep 2024 15:35:38 GMT"
95,63,4639,35.2373,"Sat, 28 Sep 2024 15:35:37 GMT"
98,82,4638,32.598,"Sat, 28 Sep 2024 15:35:36 GMT"
92,97,4637,39.8018,"Sat, 28 Sep 2024 15:35:35 GMT"
91,68,4636,36.6986,"Sat, 28 Sep 2024 15:35:34 GMT"
96,93,4635,34.0614,"Sat, 28 Sep 2024 15:35:33 GMT"
91,84,4634,35.567,"Sat, 28 Sep 2024 15:35:32 GMT"
98,83,4633,36.7959,"Sat, 28 Sep 2024 15:35:31 GMT"
100,72,4632,31.0036,"Sat, 28 Sep 2024 15:35:30 GMT"
96,93,4631,37.722,"Sat, 28 Sep 2024 15:35:29 GMT"
97,93,4630,30.5941,"Sat, 28 Sep 2024 15:35:28 GMT"
96,64,4629,37.3571,"Sat, 28 Sep 2024 15:35:27 GMT"
98,74,4628,33.0124,"Sat, 28 Sep 2024 15:35:26 GMT"
90,80,4627,35.8212,"Sat, 28 Sep 2024 15:35:25 GMT"
95,87,4626,35.6282,"Sat, 28 Sep 2024 15:35:24 GMT"
99,94,4625,39.6131,"Sat, 28 Sep 2024 15:35:23 GMT"
94,71,4624,36.9516,"Sat, 28 Sep 2024 15:35:22 GMT"
90,94,4623,33.5235,"Sat, 28 Sep 2024 15:35:21 GMT"
100,87,4622,35.1347,"Sat, 28 Sep 2024 15:35:20 GMT"
92,95,4621,37.0811,"Sat, 28 Sep 2024 15:35:19 GMT"
100,75,4620,38.9906,"Sat, 28 Sep 2024 15:35:18 GMT"
91,80,4619,35.0705,"Sat, 28 Sep 2024 15:35:17 GMT"
95,78,4618,31.7213,"Sat, 28 Sep 2024 15:35:16 GMT"
99,81,4617,30.3025,"Sat, 28 Sep 2024 15:35:15 GMT"
98,82,4616,35.4482,"Sat, 28 Sep 2024 15:35:14 GMT"
97,99,4615,38.9636,"Sat, 28 Sep 2024 15:35:13 GMT"
95,95,4614,30.1958,"Sat, 28 Sep 2024 15:35:12 GMT"
100,91,4613,32.8127,"Sat, 28 Sep 2024 15:35:11 GMT"
92,73,4612,34.6419,"Sat, 28 Sep 2024 15:35:10 GMT"
94,76,4611,37.8042,"Sat, 28 Sep 2024 15:35:08 GMT"
96,81,4610,33.3326,"Sat, 28 Sep 2024 15:35:07 GMT"
97,62,4609,37.7698,"Sat, 28 Sep 2024 15:35:06 GMT"
93,62,4608,39.1725,"Sat, 28 Sep 2024 15:35:05 GMT"
100,75,4607,32.5352,"Sat, 28 Sep 2024 15:35:04 GMT"
92,91,4606,34.5457,"Sat, 28 Sep 2024 15:35:03 GMT"
96,94,4605,31.2986,"Sat, 28 Sep 2024 15:35:02 GMT"
96,73,4604,35.0381,"Sat, 28 Sep 2024 15:35:01 GMT"
90,86,4603,32.1739,"Sat, 28 Sep 2024 15:35:00 GMT"
90,99,4602,33.0563,"Sat, 28 Sep 2024 15:34:59 GMT"
94,73,4601,38.5781,"Sat, 28 Sep 2024 15:34:58 GMT"
92,99,4600,32.4218,"Sat, 28 Sep 2024 15:34:57 GMT"
92,66,4599,36.178,"Sat, 28 Sep 2024 15:34:56 GMT"
99,77,4598,34.6703,"Sat, 28 Sep 2024 15:34:55 GMT"
91,74,4597,33.6301,"Sat, 28 Sep 2024 15:34:54 GMT"
92,82,4596,36.4213,"Sat, 28 Sep 2024 15:34:53 GMT"
92,78,4595,36.7037,"Sat, 28 Sep 2024 15:34:52 GMT"
92,62,4594,31.598,"Sat, 28 Sep 2024 15:34:51 GMT"
95,100,4593,32.6421,"Sat, 28 Sep 2024 15:34:50 GMT"
96,75,4592,32.606,"Sat, 28 Sep 2024 15:34:49 GMT"
90,62,4591,36.5786,"Sat, 28 Sep 2024 15:34:48 GMT"
90,61,4590,39.2853,"Sat, 28 Sep 2024 15:34:47 GMT"
96,71,4589,39.1679,"Sat, 28 Sep 2024 15:34:46 GMT"
97,90,4588,37.817,"Sat, 28 Sep 2024 15:34:45 GMT"
94,87,4587,33.1724,"Sat, 28 Sep 2024 15:34:44 GMT"
91,87,4586,39.0584,"Sat, 28 Sep 2024 15:34:43 GMT"
96,81,4585,36.1307,"Sat, 28 Sep 2024 15:34:42 GMT"
97,96,4584,30.3744,"Sat, 28 Sep 2024 15:34:41 GMT"
95,69,4583,32.1964,"Sat, 28 Sep 2024 15:34:40 GMT"
99,89,4582,33.7166,"Sat, 28 Sep 2024 15:34:39 GMT"
90,92,4581,38.7225,"Sat, 28 Sep 2024 15:34:38 GMT"
98,84,4580,33.1511,"Sat, 28 Sep 2024 15:34:37 GMT"
97,79,4579,39.8625,"Sat, 28 Sep 2024 15:34:36 GMT"
100,68,4578,32.8009,"Sat, 28 Sep 2024 15:34:35 GMT"
93,75,4577,33.9452,"Sat, 28 Sep 2024 15:34:34 GMT"
96,95,4576,34.3852,"Sat, 28 Sep 2024 15:34:33 GMT"
90,87,4575,39.2904,"Sat, 28 Sep 2024 15:34:32 GMT"
95,81,4574,35.4544,"Sat, 28 Sep 2024 15:34:31 GMT"
96,63,4573,36.9398,"Sat, 28 Sep 2024 15:34:30 GMT"
99,88,4572,36.8883,"Sat, 28 Sep 2024 15:34:29 GMT"
90,68,4571,30.1067,"Sat, 28 Sep 2024 15:34:28 GMT"
97,78,4570,31.9915,"Sat, 28 Sep 2024 15:34:27 GMT"
97,75,4569,39.7191,"Sat, 28 Sep 2024 15:34:26 GMT"
99,100,4568,39.0802,"Sat, 28 Sep 2024 15:34:25 GMT"
96,99,4567,32.103,"Sat, 28 Sep 2024 15:34:24 GMT"
94,79,4566,38.3431,"Sat, 28 Sep 2024 15:34:23 GMT"
99,66,4565,31.7739,"Sat, 28 Sep 2024 15:34:22 GMT"
93,85,4564,32.6278,"Sat, 28 Sep 2024 15:34:21 GMT"
96,87,4563,37.6396,"Sat, 28 Sep 2024 15:34:20 GMT"
95,98,4562,35.6496,"Sat, 28 Sep 2024 15:34:19 GMT"
91,88,4561,36.1348,"Sat, 28 Sep 2024 15:34:18 GMT"
94,62,4560,34.288,"Sat, 28 Sep 2024 15:34:17 GMT"
98,92,4559,33.0762,"Sat, 28 Sep 2024 15:34:16 GMT"
93,86,4558,30.7209,"Sat, 28 Sep 2024 15:34:15 GMT"
95,85,4557,38.0213,"Sat, 28 Sep 2024 15:34:14 GMT"
90,92,4556,39.6841,"Sat, 28 Sep 2024 15:34:13 GMT"
90,99,4555,37.3787,"Sat, 28 Sep 2024 15:34:12 GMT"
92,92,4554,32.0046,"Sat, 28 Sep 2024 15:34:11 GMT"
93,92,4553,37.99,"Sat, 28 Sep 2024 15:34:10 GMT"
94,63,4552,30.2695,"Sat, 28 Sep 2024 15:34:09 GMT"
94,93,4551,32.656,"Sat, 28 Sep 2024 15:34:08 GMT"
95,87,4550,35.5302,"Sat, 28 Sep 2024 15:34:07 GMT"
99,62,4549,33.6524,"Sat, 28 Sep 2024 15:34:06 GMT"
97,74,4548,35.1792,"Sat, 28 Sep 2024 15:34:05 GMT"
90,88,4547,36.2787,"Sat, 28 Sep 2024 15:34:04 GMT"
92,66,4546,34.5683,"Sat, 28 Sep 2024 15:34:03 GMT"
100,89,4545,32.0901,"Sat, 28 Sep 2024 15:34:01 GMT"
95,69,4544,33.5393,"Sat, 28 Sep 2024 15:34:00 GMT"
90,98,4543,33.9809,"Sat, 28 Sep 2024 15:33:59 GMT"
90,62,4542,31.7249,"Sat, 28 Sep 2024 15:33:58 GMT"
91,98,4541,37.4326,"Sat, 28 Sep 2024 15:33:57 GMT"
100,98,4540,33.7294,"Sat, 28 Sep 2024 15:33:56 GMT"
99,62,4539,33.8748,"Sat, 28 Sep 2024 15:33:55 GMT"
100,67,4538,38.2335,"Sat, 28 Sep 2024 15:33:54 GMT"
98,94,4537,37.7334,"Sat, 28 Sep 2024 15:33:53 GMT"
90,73,4536,38.4805,"Sat, 28 Sep 2024 15:33:52 GMT"
97,79,4535,37.2364,"Sat, 28 Sep 2024 15:33:51 GMT"
97,77,4534,39.4583,"Sat, 28 Sep 2024 15:33:50 GMT"
99,82,4533,39.5375,"Sat, 28 Sep 2024 15:33:49 GMT"
99,76,4532,31.3479,"Sat, 28 Sep 2024 15:33:48 GMT"
90,98,4531,39.8839,"Sat, 28 Sep 2024 15:33:47 GMT"
96,80,4530,35.5796,"Sat, 28 Sep 2024 15:33:46 GMT"
99,79,4529,30.1595,"Sat, 28 Sep 2024 15:33:45 GMT"
95,93,4528,36.1361,"Sat, 28 Sep 2024 15:33:44 GMT"
93,87,4527,36.8989,"Sat, 28 Sep 2024 15:33:43 GMT"
93,64,4526,33.2417,"Sat, 28 Sep 2024 15:33:42 GMT"
92,60,4525,34.9395,"Sat, 28 Sep 2024 15:33:41 GMT"
100,60,4524,38.0935,"Sat, 28 Sep 2024 15:33:40 GMT"
97,94,4523,30.571,"Sat, 28 Sep 2024 15:33:39 GMT"
91,88,4522,33.9705,"Sat, 28 Sep 2024 15:33:38 GMT"
96,66,4521,34.8271,"Sat, 28 Sep 2024 15:33:37 GMT"
100,66,4520,30.8455,"Sat, 28 Sep 2024 15:33:36 GMT"
